id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,type,marine,status
138,0,Bythograea intermedia,"de Saint Laurent, 1988",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,intermedia,NA,WoRMS,NA,TRUE,440286,NA,accepted,1,accepted
139,0,Bythograea laubieri,"Guinot & Segonzac, 1997",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,laubieri,NA,WoRMS,NA,TRUE,440287,NA,accepted,1,accepted
140,147,Bythograea mesatlantica,"AB Williams, 1988",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,mesatlantica,NA,WORMS,NA,FALSE,452044,107266,synonym,1,superseded combination
141,0,Bythograea microps,"de Saint Laurent, 1984",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,microps,NA,WoRMS,NA,TRUE,440288,NA,accepted,1,accepted
142,0,Bythograea thermydron,"A.B. Williams, 1980",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,thermydron,NA,WoRMS,NA,TRUE,440289,NA,accepted,1,accepted
143,0,Bythograea vrijenhoeki,"Guinot & Hurtado, 2003",Species,Malacostraca,Decapoda,Bythograeidae,Bythograea,NA,vrijenhoeki,NA,WoRMS,NA,TRUE,395765,NA,accepted,1,accepted
144,0,Cyanagraea praedator,"de Saint Laurent, 1984",Species,Malacostraca,Decapoda,Bythograeidae,Cyanagraea,NA,praedator,NA,WoRMS,NA,TRUE,440290,NA,accepted,1,accepted
145,0,Gandalfus puia,"McLay, 2007",Species,Malacostraca,Decapoda,Bythograeidae,Gandalfus,NA,puia,NA,WoRMS,NA,TRUE,440291,NA,accepted,1,accepted
146,0,Gandalfus yunohana,"(Takeda, Hashimoto & Ohta, 2000)",Species,Malacostraca,Decapoda,Bythograeidae,Gandalfus,NA,yunohana,NA,WoRMS,NA,TRUE,440292,NA,accepted,1,accepted
147,0,Segonzacia mesatlantica,"(AB Williams, 1988)",Species,Malacostraca,Decapoda,Bythograeidae,Segonzacia,NA,mesatlantica,NA,WoRMS,NA,TRUE,107266,NA,accepted,1,accepted
148,152,Acanthocarpus africanus,"Capart, 1951",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,africanus,NA,WORMS,NA,FALSE,451800,107267,synonym,1,junior subjective synonym
149,0,Acanthocarpus alexandri,"Stimpson, 1871",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,alexandri,NA,WoRMS,NA,TRUE,158044,NA,accepted,1,accepted
150,152,Acanthocarpus bispinosus var. brevispinis,"Monod, 1946",Variety,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,bispinosus,var. brevispinis,WORMS,NA,FALSE,1424625,107267,synonym,1,superseded combination
151,0,Acanthocarpus bispinosus,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,bispinosus,NA,WoRMS,NA,TRUE,421917,NA,accepted,1,accepted
152,0,Acanthocarpus brevispinis,"Monod, 1946",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,brevispinis,NA,WoRMS,NA,TRUE,107267,NA,accepted,1,accepted
153,0,Acanthocarpus delsolari,"Garth, 1973",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,delsolari,NA,WoRMS,NA,TRUE,440293,NA,accepted,1,accepted
154,0,Acanthocarpus meridionalis,"Mañé-Garzón, 1980",Species,Malacostraca,Decapoda,Calappidae,Acanthocarpus,NA,meridionalis,NA,WoRMS,NA,TRUE,440294,NA,accepted,1,accepted
155,0,Calappa acutispina,"J.C.Y. Lai, W.K. Chan & P.K.L. Ng, 2006",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,acutispina,NA,WoRMS,NA,TRUE,389975,NA,accepted,1,accepted
156,0,Calappa africana,"J.C.Y. Lai & P.K.L. Ng, 2006",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,africana,NA,WoRMS,NA,TRUE,390186,NA,accepted,1,accepted
157,227,Calappa alata,"Rathbun, 1911",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,alata,NA,WORMS,NA,FALSE,452045,440313,synonym,1,junior subjective synonym
158,6687,Calappa albicans,"Bosc, 1801",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,albicans,NA,WORMS,NA,FALSE,452046,442253,synonym,1,junior subjective synonym
159,254,Calappa angusta,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,angusta,NA,WORMS,NA,FALSE,452048,421921,synonym,1,superseded combination
160,62,Calappa angustata,"Fabricius, 1798",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,angustata,NA,WORMS,NA,FALSE,452047,344730,synonym,1,unaccepted
161,0,Calappa bicornis,"Miers, 1884",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,bicornis,NA,WoRMS,NA,TRUE,209494,NA,accepted,1,accepted
162,0,Calappa bilineata,"P.K.L. Ng, J.C.Y. Lai & Aungtonya, 2002",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,bilineata,NA,WoRMS,NA,TRUE,387535,NA,accepted,1,accepted
163,206,Calappa Bocagei,"de Brito Capello, 1870",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,Bocagei,NA,WORMS,NA,FALSE,452049,241043,synonym,1,junior subjective synonym
164,0,Calappa calappa,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,calappa,NA,WoRMS,NA,TRUE,209498,NA,accepted,1,accepted
165,0,Calappa capellonis,"Laurie, 1906",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,capellonis,NA,WoRMS,NA,TRUE,440295,NA,accepted,1,accepted
166,0,Calappa cinerea,"Holthuis, 1958",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,cinerea,NA,WoRMS,NA,TRUE,440296,NA,accepted,1,accepted
167,0,Calappa clypeata,"Borradaile, 1903",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,clypeata,NA,WoRMS,NA,TRUE,440297,NA,accepted,1,accepted
168,0,Calappa conifera,"Galil, 1997",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,conifera,NA,WoRMS,NA,TRUE,440298,NA,accepted,1,accepted
169,0,Calappa convexa,"de Saussure, 1853",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,convexa,NA,WoRMS,NA,TRUE,440299,NA,accepted,1,accepted
170,198,Calappa cristata,"Fabricius, 1798",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,cristata,NA,WORMS,NA,FALSE,452050,209500,synonym,1,unaccepted
171,43,Calappa depressa,"Latreille in Milbert, 1812",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,depressa,NA,WORMS,NA,FALSE,452051,440254,synonym,1,junior subjective synonym
172,227,Calappa depressa,"Miers, 1886",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,depressa,NA,WORMS,NA,FALSE,452052,440313,synonym,1,junior homonym
173,0,Calappa dumortieri,"Guinot, 1964",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,dumortieri,NA,WoRMS,NA,TRUE,209499,NA,accepted,1,accepted
174,227,Calappa elata,"Rathbun, 1911",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,elata,NA,WORMS,NA,FALSE,209496,440313,synonym,1,misspelling
175,0,Calappa exanthematosa,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,exanthematosa,NA,WoRMS,NA,TRUE,452053,NA,accepted,1,accepted
176,0,Calappa flammea,"(Herbst, 1794 [in Herbst, 1791-1796])",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,flammea,NA,WoRMS,NA,TRUE,158052,NA,accepted,1,accepted
177,164,Calappa fornicata,"J. C. Fabricius, 1798",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,fornicata,NA,WORMS,NA,FALSE,209497,209498,synonym,1,junior subjective synonym
178,0,Calappa galloides,"Stimpson, 1859",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,galloides,NA,WoRMS,NA,TRUE,241042,NA,accepted,1,accepted
179,161,Calappa gallus var. bicornis,"Miers, 1884",Variety,Malacostraca,Decapoda,Calappidae,Calappa,NA,gallus,var. bicornis,WORMS,NA,FALSE,1366044,209494,synonym,1,superseded combination
180,165,Calappa gallus var. capellonis,"Laurie, 1906",Variety,Malacostraca,Decapoda,Calappidae,Calappa,NA,gallus,var. capellonis,WORMS,NA,FALSE,1433785,440295,synonym,1,superseded combination
181,0,Calappa gallus,"(Herbst, 1803 [in Herbst, 1799-1804])",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,gallus,NA,WoRMS,NA,TRUE,209502,NA,accepted,1,accepted
182,0,Calappa granulata,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,granulata,NA,WoRMS,NA,TRUE,107268,NA,accepted,1,accepted
183,0,Calappa guerini,"de Brito Capello, 1870",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,guerini,NA,WoRMS,NA,TRUE,440300,NA,accepted,1,accepted
184,183,Calappa Guérini,"de Brito Capello, 1870",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,Guérini,NA,WORMS,NA,FALSE,1446229,440300,synonym,1,superseded combination
185,0,Calappa hepatica,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,hepatica,NA,WoRMS,NA,TRUE,209501,NA,accepted,1,accepted
186,0,Calappa japonica,"Ortmann, 1892",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,japonica,NA,WoRMS,NA,TRUE,209495,NA,accepted,1,accepted
187,0,Calappa karenae,"P.K.L. Ng & J.Y.C. Lai, 2012",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,karenae,NA,WoRMS,NA,TRUE,877856,NA,accepted,1,accepted
188,0,Calappa liaoi,"P.K.L. Ng, 2002",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,liaoi,NA,WoRMS,NA,TRUE,387536,NA,accepted,1,accepted
189,0,Calappa lophos,"(Herbst, 1782 [in Herbst, 1782-1790])",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,lophos,NA,WoRMS,NA,TRUE,209503,NA,accepted,1,accepted
190,176,Calappa marmorata,"sensu H. MIlne Edwards, 1837",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,marmorata,NA,WORMS,NA,FALSE,1583713,158052,synonym,1,misapplication
191,219,Calappa matsuzawa,"Galil, 1997",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,matsuzawa,NA,WORMS,NA,FALSE,452054,440310,synonym,1,junior subjective synonym
192,0,Calappa monilicanthus,"Galil, 1997",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,monilicanthus,NA,WoRMS,NA,TRUE,440301,NA,accepted,1,accepted
193,176,Calappa Moniziana,"de Brito Capello, 1870",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,Moniziana,NA,WORMS,NA,FALSE,877772,158052,synonym,1,junior subjective synonym
194,0,Calappa nitida,"Holthuis, 1958",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,nitida,NA,WoRMS,NA,TRUE,440302,NA,accepted,1,accepted
195,0,Calappa ocellata,"Holthuis, 1958",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,ocellata,NA,WoRMS,NA,TRUE,421918,NA,accepted,1,accepted
196,0,Calappa ocularia,"P.K.L. Ng, 2002",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,ocularia,NA,WoRMS,NA,TRUE,387537,NA,accepted,1,accepted
197,0,Calappa pelii,"Herklots, 1851",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,pelii,NA,WoRMS,NA,TRUE,107269,NA,accepted,1,accepted
198,0,Calappa philargius,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,philargius,NA,WoRMS,NA,TRUE,209500,NA,accepted,1,accepted
199,197,Calappa piscatorum,"Calman, 1914",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,piscatorum,NA,WORMS,NA,FALSE,452055,107269,synonym,1,junior subjective synonym
200,0,Calappa pokipoki,"P.K.L. Ng, 2000",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,pokipoki,NA,WoRMS,NA,TRUE,440303,NA,accepted,1,accepted
201,167,Calappa pustulosa var. clypeata,"Borradaile, 1903",Variety,Malacostraca,Decapoda,Calappidae,Calappa,NA,pustulosa,var. clypeata,WORMS,NA,FALSE,1579715,440297,synonym,1,superseded combination
202,0,Calappa pustulosa,"Alcock, 1896",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,pustulosa,NA,WoRMS,NA,TRUE,440304,NA,accepted,1,accepted
203,0,Calappa quadrimaculata,"Takeda & Shikatani, 1990",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,quadrimaculata,NA,WoRMS,NA,TRUE,440305,NA,accepted,1,accepted
204,205,Calappa rissoana,"Pastore, 1995",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,rissoana,NA,WORMS,NA,FALSE,107270,440306,synonym,1,junior subjective synonym
205,0,Calappa rosea,"Jarocki, 1825",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,rosea,NA,WoRMS,NA,TRUE,440306,NA,accepted,1,accepted
206,0,Calappa rubroguttata,"Herklots, 1851",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,rubroguttata,NA,WoRMS,NA,TRUE,241043,NA,accepted,1,accepted
207,240,Calappa saussurei tortugae,"Rathbun, 1933",Subspecies,Malacostraca,Decapoda,Calappidae,Calappa,NA,saussurei,tortugae,WORMS,NA,FALSE,1394381,876221,synonym,1,superseded combination
208,239,Calappa saussurei,"Rathbun, 1898",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,saussurei,NA,WORMS,NA,FALSE,452056,440315,synonym,1,superseded combination
209,0,Calappa sebastieni,"Galil, 1997",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,sebastieni,NA,WoRMS,NA,TRUE,440307,NA,accepted,1,accepted
210,185,Calappa spinocissima,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,spinocissima,NA,WORMS,NA,FALSE,877773,209501,synonym,1,misspelling
211,185,Calappa spinosissima,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,spinosissima,NA,WORMS,NA,FALSE,452057,209501,synonym,1,junior subjective synonym
212,0,Calappa springeri,"Rathbun, 1931",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,springeri,NA,WoRMS,NA,TRUE,440308,NA,accepted,1,accepted
213,178,Calappa squamosa,"Desbonne in Desbonne & Schramm, 1867",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,squamosa,NA,WORMS,NA,FALSE,452058,241042,synonym,1,junior subjective synonym
214,0,Calappa sulcata,"Rathbun, 1898",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,sulcata,NA,WoRMS,NA,TRUE,394994,NA,accepted,1,accepted
215,167,Calappa terrae-reginae,"Ward, 1936",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,terrae-reginae,NA,WORMS,NA,FALSE,209504,440297,synonym,1,junior subjective synonym
216,167,Calappa terrareginae,"Ward, 1936",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,terrareginae,NA,WORMS,NA,FALSE,452059,440297,synonym,1,junior subjective synonym
217,240,Calappa tortugae,"Rathbun, 1933",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,tortugae,NA,WORMS,NA,FALSE,421919,876221,synonym,1,superseded combination
218,0,Calappa torulosa,"Galil, 1997",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,torulosa,NA,WoRMS,NA,TRUE,440309,NA,accepted,1,accepted
219,0,Calappa tuberculata,"(J.C. Fabricius, 1787)",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,tuberculata,NA,WoRMS,NA,TRUE,440310,NA,accepted,1,accepted
220,185,Calappa tuberculosa,"Guérin, 1832",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,tuberculosa,NA,WORMS,NA,FALSE,452060,209501,synonym,1,unaccepted
221,182,Calappa tuerkayana,"Pastore, 1995",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,tuerkayana,NA,WORMS,NA,FALSE,440311,107268,synonym,1,junior subjective synonym
222,182,Calappa turkayana,"Pastore, 1995",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,turkayana,NA,WORMS,NA,FALSE,107271,107268,synonym,1,misspelling
223,0,Calappa undulata,"Dai & S.L. Yang, 1991",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,undulata,NA,WoRMS,NA,TRUE,440312,NA,accepted,1,accepted
224,205,Calappa webbiana,"Risso in Holthuis, 1977",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,webbiana,NA,WORMS,NA,FALSE,452061,440306,synonym,1,unaccepted
225,205,Calappa webbii,"Risso, 1844",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,webbii,NA,WORMS,NA,FALSE,452062,440306,synonym,1,unaccepted
226,227,Calappa wood-masoni,"Alcock, 1896",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,wood-masoni,NA,WORMS,NA,FALSE,1454280,440313,synonym,1,superseded combination
227,0,Calappa woodmasoni,"Alcock, 1896",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,woodmasoni,NA,WoRMS,NA,TRUE,440313,NA,accepted,1,accepted
228,169,Calappa xantusiana,"Stimpson, 1860",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,xantusiana,NA,WORMS,NA,FALSE,452063,440299,synonym,1,junior subjective synonym
229,0,Calappa yamasitae,"T. Sakai, 1980",Species,Malacostraca,Decapoda,Calappidae,Calappa,NA,yamasitae,NA,WoRMS,NA,TRUE,440314,NA,accepted,1,accepted
230,198,Calappe cristata,"(J.C. Fabricius, 1798)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,cristata,NA,WORMS,NA,FALSE,1583154,209500,synonym,1,junior subjective synonym
231,164,Calappe fornicata,"(J.C. Fabricius, 1782)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,fornicata,NA,WORMS,NA,FALSE,1583157,209498,synonym,1,junior subjective synonym
232,181,Calappe gallus,"(Herbst, 1803)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,gallus,NA,WORMS,NA,FALSE,1583153,209502,synonym,1,misspelling
233,182,Calappe granulata,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,granulata,NA,WORMS,NA,FALSE,1583150,107268,synonym,1,misspelling
234,189,Calappe lophos,"(Herbst, 1782)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,lophos,NA,WORMS,NA,FALSE,1583152,209503,synonym,1,misspelling
235,195,Calappe marmorata,"J.C. Fabricius, 1798",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,marmorata,NA,WORMS,NA,FALSE,1583151,421918,synonym,1,junior subjective synonym
236,185,Calappe sandwichien,"Eydoux & Souleyet, 1842",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,sandwichien,NA,WORMS,NA,FALSE,452064,209501,synonym,1,unaccepted
237,185,Calappe spinosissima,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,spinosissima,NA,WORMS,NA,FALSE,1583156,209501,synonym,1,misspelling
238,185,Calappe tuberculata,"(Herbst, 1785)",Species,Malacostraca,Decapoda,Calappidae,Calappe,NA,tuberculata,NA,WORMS,NA,FALSE,1583155,209501,synonym,1,junior subjective synonym
239,0,Calappula saussurei,"(Rathbun, 1898)",Species,Malacostraca,Decapoda,Calappidae,Calappula,NA,saussurei,NA,WoRMS,NA,TRUE,440315,NA,accepted,1,accepted
240,0,Calappula tortugae,"(Rathbun, 1933)",Species,Malacostraca,Decapoda,Calappidae,Calappula,NA,tortugae,NA,WoRMS,NA,TRUE,876221,NA,accepted,1,accepted
241,0,Cryptosoma bairdii,"(Stimpson, 1860)",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,bairdii,NA,WoRMS,NA,TRUE,440316,NA,accepted,1,accepted
242,0,Cryptosoma balguerii,"(Desbonne in Desbonne & Schramm, 1867)",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,balguerii,NA,WoRMS,NA,TRUE,421920,NA,accepted,1,accepted
243,244,Cryptosoma cristata,"Brullé, 1837",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,cristata,NA,WORMS,NA,FALSE,1461455,107272,synonym,1,incorrect grammatical agreement of specific epithet
244,0,Cryptosoma cristatum,"Brullé, 1837 [in Brullé, 1837-1839]",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,cristatum,NA,WoRMS,NA,TRUE,107272,NA,accepted,1,accepted
245,244,Cryptosoma dentatum,"Brullé, 1839",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,dentatum,NA,WORMS,NA,FALSE,452676,107272,synonym,1,junior subjective synonym
246,0,Cryptosoma garthi,"Galil & P.F. Clark, 1996",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,garthi,NA,WoRMS,NA,TRUE,440317,NA,accepted,1,accepted
247,269,Cryptosoma orientis,"Adams & White, 1849",Species,Malacostraca,Decapoda,Calappidae,Cryptosoma,NA,orientis,NA,WORMS,NA,FALSE,452677,241044,synonym,1,junior subjective synonym
248,244,Cycloes cristata,"(Brullé, 1837)",Species,Malacostraca,Decapoda,Calappidae,Cycloes,NA,cristata,NA,WORMS,NA,FALSE,834350,107272,synonym,1,superseded combination
249,244,Cycloes deweti,"Chace, 1968",Species,Malacostraca,Decapoda,Calappidae,Cycloes,NA,deweti,NA,WORMS,NA,FALSE,452716,107272,synonym,1,junior subjective synonym
250,0,Cycloes granulosa,"De Haan, 1837 [in De Haan, 1833-1850]",Species,Malacostraca,Decapoda,Calappidae,Cycloes,NA,granulosa,NA,WoRMS,NA,TRUE,440318,NA,accepted,1,accepted
251,0,Cycloes marisrubri,"Galil & P.F. Clark, 1996",Species,Malacostraca,Decapoda,Calappidae,Cycloes,NA,marisrubri,NA,WoRMS,NA,TRUE,440319,NA,accepted,1,accepted
252,241,Cyclois bairdii var. atlantica,"Verrill, 1908",Variety,Malacostraca,Decapoda,Calappidae,Cyclois,NA,bairdii,var. atlantica,WORMS,NA,FALSE,459173,440316,synonym,1,junior subjective synonym
253,241,Cyclois bairdii,"Stimpson, 1860",Species,Malacostraca,Decapoda,Calappidae,Cyclois,NA,bairdii,NA,WORMS,NA,FALSE,452690,440316,synonym,1,superseded combination
254,0,Cyclozodion angustum,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Calappidae,Cyclozodion,NA,angustum,NA,WoRMS,NA,TRUE,421921,NA,accepted,1,accepted
255,0,Cyclozodion tuberatum,"A.B. Williams & Child, 1989",Species,Malacostraca,Decapoda,Calappidae,Cyclozodion,NA,tuberatum,NA,WoRMS,NA,TRUE,421922,NA,accepted,1,accepted
256,0,Mursia africana,"Galil, 1993",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,africana,NA,WoRMS,NA,TRUE,440320,NA,accepted,1,accepted
257,0,Mursia arabica,"AB Kumar, MS.Kumar & Galil, 2013",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,arabica,NA,WoRMS,NA,TRUE,877858,NA,accepted,1,accepted
258,289,Mursia armata trispinosa,"Parisi, 1914",Subspecies,Malacostraca,Decapoda,Calappidae,Mursia,NA,armata,trispinosa,WORMS,NA,FALSE,1441189,440337,synonym,1,superseded combination
259,260,Mursia armata typica,"Doflein, 1904",Subspecies,Malacostraca,Decapoda,Calappidae,Mursia,NA,armata,typica,WORMS,NA,FALSE,456244,209505,synonym,1,unaccepted
260,0,Mursia armata,"De Haan, 1837 [in De Haan, 1833-1850]",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,armata,NA,WoRMS,NA,TRUE,209505,NA,accepted,1,accepted
261,0,Mursia aspera,"Alcock, 1899",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,aspera,NA,WoRMS,NA,TRUE,440321,NA,accepted,1,accepted
262,0,Mursia aurorae,"Galil & P.K.L. Ng, 2009",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,aurorae,NA,WoRMS,NA,TRUE,440322,NA,accepted,1,accepted
263,0,Mursia australiensis,"Campbell, 1971",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,australiensis,NA,WoRMS,NA,TRUE,440323,NA,accepted,1,accepted
264,0,Mursia baconaua,"Galil & Takeda, 2004",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,baconaua,NA,WoRMS,NA,TRUE,388718,NA,accepted,1,accepted
265,242,Mursia balguerii,"Desbonne in Desbonne & Schramm, 1867",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,balguerii,NA,WORMS,NA,FALSE,454052,421920,synonym,1,superseded combination
266,0,Mursia bicristimana,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,bicristimana,NA,WoRMS,NA,TRUE,440324,NA,accepted,1,accepted
267,0,Mursia buwaya,"Galil & Takeda, 2004",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,buwaya,NA,WoRMS,NA,TRUE,388719,NA,accepted,1,accepted
268,0,Mursia coseli,"Crosnier, 1997",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,coseli,NA,WoRMS,NA,TRUE,440325,NA,accepted,1,accepted
269,0,Mursia cristiata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,cristiata,NA,WoRMS,NA,TRUE,241044,NA,accepted,1,accepted
270,269,Mursia cristimanus,"De Haan, 1837",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,cristimanus,NA,WORMS,NA,FALSE,246349,241044,synonym,1,junior subjective synonym
271,0,Mursia curtispina,"Miers, 1886",Species,Malacostraca,Decapoda,Calappidae,Mursia,NA,curtispina,NA,WoRMS,NA,TRUE,440326,NA,accepted,1,accepted
