Family,Genus,Subgenus,ScientificName,Species,SubSpecies,taxonRank_gbif,taxonomicStatus_gbif,taxonRank_corr,AphiaID,Match type,Qualitystatus,Taxon status,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,isTerrestrial,valid_AphiaID,reason_excluded,reason_included,match,comments,link
"""Gecarcinidae""","""Johngarthia""",NA,"""Johngarthia weileri""","""weileri""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444455,exact,Checked by Taxonomic Editor,accepted,Johngarthia weileri,"(Sendler, 1912)",444455,Johngarthia weileri,"(Sendler, 1912)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Johngarthia,,weileri,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus abbreviatus""","""abbreviatus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444937,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Macrophthalmus) abbreviatus,"R.B. Manning & Holthuis, 1981",444937,Macrophthalmus (Macrophthalmus) abbreviatus,"R.B. Manning & Holthuis, 1981",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Macrophthalmus,abbreviatus,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Sesarmidae""","""Orisarma""",NA,"""Orisarma dehaani""","""dehaani""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1472768,exact,Checked by Taxonomic Editor,accepted,Orisarma dehaani,"(H. Milne Edwards, 1853)",1472768,Orisarma dehaani,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Orisarma,,dehaani,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Johngarthia""",NA,"""Johngarthia malpilensis""","""malpilensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444453,exact,Checked by Taxonomic Editor,accepted,Johngarthia malpilensis,"(Faxon, 1893)",444453,Johngarthia malpilensis,"(Faxon, 1893)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Johngarthia,,malpilensis,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Epigrapsus""",NA,"""Epigrapsus politus""","""politus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444448,exact,Checked by Taxonomic Editor,accepted,Epigrapsus politus,"Heller, 1862",444448,Epigrapsus politus,"Heller, 1862",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Epigrapsus,,politus,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Epigrapsus""",NA,"""Epigrapsus notatus""","""notatus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444447,exact,Checked by Taxonomic Editor,accepted,Epigrapsus notatus,"(Heller, 1865)",444447,Epigrapsus notatus,"(Heller, 1865)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Epigrapsus,,notatus,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana hirtipes""","""hirtipes""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1329348,exact,Checked by Taxonomic Editor,accepted,Tuerkayana hirtipes,"(Dana, 1851)",1329348,Tuerkayana hirtipes,"(Dana, 1851)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,hirtipes,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Cryptochiridae""","""Troglocarcinus""",NA,"""Troglocarcinus cresentus""","""cresentus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444427,,,accepted,Opecarcinus crescentus,"(Edmondson, 1925)",444427,Opecarcinus crescentus,"(Edmondson, 1925)",Animalia,Arthropoda,Malacostraca,Decapoda,Cryptochiridae,Opecarcinus,,crescentus,,1,0,0,0,,,synonym,by hand,genus change, https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.651.6456&rep=rep1&type=pdf
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana rotundum""","""rotundum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1329347,exact,Checked by Taxonomic Editor,accepted,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",1329347,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,rotundum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Johngarthia""",NA,"""Johngarthia lagostoma""","""lagostoma""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444452,exact,Checked by Taxonomic Editor,accepted,Johngarthia lagostoma,"(H. Milne Edwards, 1837)",444452,Johngarthia lagostoma,"(H. Milne Edwards, 1837)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Johngarthia,,lagostoma,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Sesarmops""",NA,"""Sesarmops imperator""","""imperator""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1447437,exact,Checked by Taxonomic Editor,accepted,Sesarmops imperator,"PKL Ng, JJ Li & HT Shih, 2020",1447437,Sesarmops imperator,"PKL Ng, JJ Li & HT Shih, 2020",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarmops,,imperator,,0,1,1,0,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana rotundum""","""rotundum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1329347,exact,Checked by Taxonomic Editor,accepted,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",1329347,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,rotundum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Orisarma""",NA,"""Orisarma dehaani""","""dehaani""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1472768,exact,Checked by Taxonomic Editor,accepted,Orisarma dehaani,"(H. Milne Edwards, 1853)",1472768,Orisarma dehaani,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Orisarma,,dehaani,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus onyx""","""onyx""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",207549,exact,Checked by Taxonomic Editor,accepted,Ptychognathus onyx,"Alcock, 1900",207549,Ptychognathus onyx,"Alcock, 1900",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,onyx,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus tomentosus""","""tomentosus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444960,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Mareotis) tomentosus,"Eydoux & Souleyet, 1842",444960,Macrophthalmus (Mareotis) tomentosus,"Eydoux & Souleyet, 1842",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Mareotis,tomentosus,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Pseudorhombilidae""","""Micropanope""",NA,"""Micropanope laevimanus""","""laevimanus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",422089,,Checked by Taxonomic Editor,accepted,Panoplax depressa,"Stimpson, 1871",422089,Panoplax depressa,"Stimpson, 1871",Animalia,Arthropoda,Malacostraca,Decapoda,Pseudorhombilidae,Panoplax,,depressa,,1,0,0,0,,,synonym,fuzzyWORMS,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422089
"""Sesarmidae""","""Sesarma""",NA,"""Sesarma bidentatum""","""bidentatum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444676,exact,Checked by Taxonomic Editor,accepted,Sesarma bidentatum,"Benedict, 1892",444676,Sesarma bidentatum,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarma,,bidentatum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Ocypodidae""","""Petruca""",NA,"""Petruca panamensis""","""panamensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",955300,,,accepted,Uca (Petruca) panamensis,"(Stimpson, 1859)",955300,Uca (Petruca) panamensis,"(Stimpson, 1859)",Animalia,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Uca,Petruca,panamensis,,1,0,0,0,,,synonym,by hand ,subgenus listed as genus,
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana rotundum""","""rotunda""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1329347,exact,Checked by Taxonomic Editor,accepted,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",1329347,Tuerkayana rotundum,"(Quoy & Gaimard, 1824)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,rotundum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Circulium""",NA,"""Circulium rotundatum""","""rotundatum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1453893,exact,Checked by Taxonomic Editor,accepted,Circulium rotundatum,"(Hess, 1865)",1453893,Circulium rotundatum,"(Hess, 1865)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Circulium,,rotundatum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma sylvicola""","""sylvicola""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444561,exact,Checked by Taxonomic Editor,accepted,Geosesarma sylvicola,"(de Man, 1892)",444561,Geosesarma sylvicola,"(de Man, 1892)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,sylvicola,,,,1,1,,not marine,,fuzzyWORMS,,
"""Grapsidae""","""Geograpsus""",NA,"""Geograpsus stormi""","""lividus""","""stormi""","""VARIETY""","""SYNONYM""","""VARIETY""",207534,exact,Checked by Taxonomic Editor,accepted,Geograpsus stormi,"de Man, 1895 [in de Man, 1895-1898]",207534,Geograpsus stormi,"de Man, 1895 [in de Man, 1895-1898]",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Geograpsus,,stormi,,1,0,0,0,,new species,,fuzzyWORMS,,
"""Sesarmidae""","""Armases""",NA,"""Armases angustipes""","""angustipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444481,exact,Checked by Taxonomic Editor,accepted,Armases angustipes,"(Dana, 1852)",444481,Armases angustipes,"(Dana, 1852)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Armases,,angustipes,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Armases""",NA,"""Armases roberti""","""roberti""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444487,exact,Checked by Taxonomic Editor,accepted,Armases roberti,"(H. Milne Edwards, 1853)",444487,Armases roberti,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Armases,,roberti,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Sesarmops""",NA,"""Sesarmops angustifrons""","""angustifrons""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1453914,exact,Checked by Taxonomic Editor,accepted,Sesarmops angustifrons,"(A. Milne-Edwards, 1869)",1453914,Sesarmops angustifrons,"(A. Milne-Edwards, 1869)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarmops,,angustifrons,,,,,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Circulium""",NA,"""Circulium rotundatum""","""faxoni""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1453893,exact,Checked by Taxonomic Editor,accepted,Circulium rotundatum,"(Hess, 1865)",1453893,Circulium rotundatum,"(Hess, 1865)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Circulium,,rotundatum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus barbatus""","""barbatus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",207550,exact,Checked by Taxonomic Editor,accepted,Ptychognathus barbatus,"(A. Milne-Edwards, 1873)",207550,Ptychognathus barbatus,"(A. Milne-Edwards, 1873)",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,barbatus,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Johngarthia""",NA,"""Johngarthia lagostoma""","""lagostoma""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444452,exact,Checked by Taxonomic Editor,accepted,Johngarthia lagostoma,"(H. Milne Edwards, 1837)",444452,Johngarthia lagostoma,"(H. Milne Edwards, 1837)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Johngarthia,,lagostoma,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana celeste""","""celeste""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1329350,exact,Checked by Taxonomic Editor,accepted,Tuerkayana celeste,"(PKL Ng & Davie, 2012)",1329350,Tuerkayana celeste,"(PKL Ng & Davie, 2012)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,celeste,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus altimanus""","""altimanus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444801,exact,Checked by Taxonomic Editor,accepted,Ptychognathus altimanus,"(Rathbun, 1914)",444801,Ptychognathus altimanus,"(Rathbun, 1914)",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,altimanus,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Sesarma""",NA,"""Sesarma jarvisi""","""jarvisi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444681,exact,Checked by Taxonomic Editor,accepted,Sesarma jarvisi,"Rathbun, 1914",444681,Sesarma jarvisi,"Rathbun, 1914",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarma,,jarvisi,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus brevis""","""brevis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444938,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Macrophthalmus) brevis,"(Herbst, 1804 [in Herbst, 1799-1804])",444938,Macrophthalmus (Macrophthalmus) brevis,"(Herbst, 1804 [in Herbst, 1799-1804])",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Macrophthalmus,brevis,,1,,0,0,,,synonym,fuzzyWORMS,missing subgenus,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma faustum""","""faustum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1058939,exact,Checked by Taxonomic Editor,accepted,Geosesarma faustum,"P.K.L. Ng, 2017",1058939,Geosesarma faustum,"P.K.L. Ng, 2017",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,faustum,,0,0,1,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Discoplax""",NA,"""Discoplax longipes""","""longipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444445,exact,Checked by Taxonomic Editor,accepted,Discoplax longipes,"A. Milne-Edwards, 1867",444445,Discoplax longipes,"A. Milne-Edwards, 1867",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,,longipes,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Domeciidae""","""Cherusius""",NA,"""Jonesius trianguiculatus""","""trianguiculatus""",NA,"""SPECIES""","""DOUBTFUL""","""SPECIES""",881701,,Checked by Taxonomic Editor,accepted,Cherusius triunguiculatus,"(Borradaile, 1902)",881701,Cherusius triunguiculatus,"(Borradaile, 1902)",Animalia,Arthropoda,Malacostraca,Decapoda,Domeciidae,Cherusius ,,triunguiculatus,,1,,,,,,synonym,fuzzyWORMS,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=881701
"""Sesarmidae""","""Metopaulias""",NA,"""Metopaulias depressus""","""depressus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444591,exact,Checked by Taxonomic Editor,accepted,Metopaulias depressus,"Rathbun, 1896",444591,Metopaulias depressus,"Rathbun, 1896",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Metopaulias,,depressus,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Armases""",NA,"""Armases ricordi""","""ricordi""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",422194,exact,Checked by Taxonomic Editor,accepted,Armases ricordi,"(H. Milne Edwards, 1853)",422194,Armases ricordi,"(H. Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Armases,,ricordi,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma ocypodum""","""ocypodum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444548,exact,Checked by Taxonomic Editor,accepted,Geosesarma ocypodum,"(Nobili, 1900)",444548,Geosesarma ocypodum,"(Nobili, 1900)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,ocypodum,,,,1,1,,not marine,,fuzzyWORMS,,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus darwinensis""","""darwinensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444952,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Mareotis) darwinensis,"Barnes, 1971",444952,Macrophthalmus (Mareotis) darwinensis,"Barnes, 1971",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Mareotis,darwinensis,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus definitus""","""definitus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444953,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Mareotis) definitus,"Adams & White, 1849",444953,Macrophthalmus (Mareotis) definitus,"Adams & White, 1849",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Mareotis,definitus,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus abbreviatus""","""dilatatus""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444937,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Macrophthalmus) abbreviatus,"R.B. Manning & Holthuis, 1981",444937,Macrophthalmus (Macrophthalmus) abbreviatus,"R.B. Manning & Holthuis, 1981",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Macrophthalmus,abbreviatus,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Sesarmidae""","""Sesarma""",NA,"""Sesarma verleyi""","""verleyi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444687,exact,Checked by Taxonomic Editor,accepted,Sesarma verleyi,"Rathbun, 1914",444687,Sesarma verleyi,"Rathbun, 1914",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Sesarma,,verleyi,,0,0,1,1,,not marine,,fuzzyWORMS,,
"""Pinnotheridae""","""Pinnotheres""",NA,"""Pinnotheres concharum""","""concharum""",NA,"""SPECIES""","""DOUBTFUL""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,no authorship,,by hand,,https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=98977#null
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus guijulugani""","""guijulugani""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444809,exact,Checked by Taxonomic Editor,accepted,Ptychognathus guijulugani,"Rathbun, 1914",444809,Ptychognathus guijulugani,"Rathbun, 1914",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,guijulugani,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Scandarma""",NA,"""Scandarma lintou""","""lintou""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444671,exact,Checked by Taxonomic Editor,accepted,Scandarma lintou,"Schubart, HC Liu & Cuesta, 2003",444671,Scandarma lintou,"Schubart, HC Liu & Cuesta, 2003",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Scandarma,,lintou,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma peraccae""","""peraccae""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444550,exact,Checked by Taxonomic Editor,accepted,Geosesarma peraccae,"(Nobili, 1903)",444550,Geosesarma peraccae,"(Nobili, 1903)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,peraccae,,,,1,1,,not marine,,fuzzyWORMS,,
"""Grapsidae""","""Geograpsus""",NA,"""Geograpsus lividus""","""occidentalis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",241196,exact,Checked by Taxonomic Editor,accepted,Geograpsus lividus,"(H. Milne Edwards, 1837)",241196,Geograpsus lividus,"(H. Milne Edwards, 1837)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Geograpsus,,lividus,,1,0,0,0,,new species,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma noduliferum""","""nodulifera""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",444546,exact,Checked by Taxonomic Editor,accepted,Geosesarma noduliferum,"(de Man, 1892)",444546,Geosesarma noduliferum,"(de Man, 1892)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,noduliferum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Karstarma""",NA,"""Karstarma malang""","""malang""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1298625,exact,Checked by Taxonomic Editor,accepted,Karstarma malang,"Wowor & P.K.L. Ng, 2018",1298625,Karstarma malang,"Wowor & P.K.L. Ng, 2018",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Karstarma,,malang,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma danumense""","""danumense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444530,exact,Checked by Taxonomic Editor,accepted,Geosesarma danumense,"P.K.L. Ng, 2002",444530,Geosesarma danumense,"P.K.L. Ng, 2002",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,danumense,,,,1,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma noduliferum""","""noduliferum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444546,exact,Checked by Taxonomic Editor,accepted,Geosesarma noduliferum,"(de Man, 1892)",444546,Geosesarma noduliferum,"(de Man, 1892)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,noduliferum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Gecarcinidae""","""Johngarthia""",NA,"""Johngarthia oceanica""","""oceanica""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1344370,exact,Checked by Taxonomic Editor,accepted,Johngarthia oceanica,"Perger, 2019",1344370,Johngarthia oceanica,"Perger, 2019",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Johngarthia,,oceanica,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Scandarma""",NA,"""Scandarma gracilipes""","""gracilipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1453902,exact,Checked by Taxonomic Editor,accepted,Scandarma gracilipes,"(H Milne Edwards, 1853)",1453902,Scandarma gracilipes,"(H Milne Edwards, 1853)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Scandarma,,gracilipes,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Sesarmidae""","""Geosesarma""",NA,"""Geosesarma spectrum""","""spectrum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1350190,exact,Checked by Taxonomic Editor,accepted,Geosesarma spectrum,"P.Y.C. Ng & P.K.L. Ng, 2019",1350190,Geosesarma spectrum,"P.Y.C. Ng & P.K.L. Ng, 2019",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Geosesarma,,spectrum,,,,1,1,,not marine,,fuzzyWORMS,,
"""Pseudorhombilidae""","""Micropanope""",NA,"""Micropanope granulimanus""","""granulimanus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,no authorship,,by hand,,https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=98807#null
"""Sesarmidae""","""Armases""",NA,"""Armases elegans""","""elegans""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444483,exact,Checked by Taxonomic Editor,accepted,Armases elegans,"(Herklots, 1851)",444483,Armases elegans,"(Herklots, 1851)",Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Armases,,elegans,,0,1,0,1,,not marine,,fuzzyWORMS,,
"""Macrophthalmidae""","""Macrophthalmus""",NA,"""Macrophthalmus pistrosinus""","""pistrosinus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444957,exact,Checked by Taxonomic Editor,accepted,Macrophthalmus (Mareotis) pistrosinus,"Barnes & Davie, 2008",444957,Macrophthalmus (Mareotis) pistrosinus,"Barnes & Davie, 2008",Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,Mareotis,pistrosinus,,1,0,0,,,,synonym,fuzzyWORMS,missing subgenus,
"""Gecarcinidae""","""Tuerkayana""",NA,"""Tuerkayana magnum""","""magnum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1329351,exact,Checked by Taxonomic Editor,accepted,Tuerkayana magnum,"(PKL Ng & HT Shih, 2014)",1329351,Tuerkayana magnum,"(PKL Ng & HT Shih, 2014)",Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Tuerkayana,,magnum,,0,0,0,1,,not marine,,fuzzyWORMS,,
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus hachijoensis""","""hachijoensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444810,exact,Checked by Taxonomic Editor,accepted,Ptychognathus hachijoensis,"T Sakai, 1955",444810,Ptychognathus hachijoensis,"T Sakai, 1955",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,hachijoensis,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Varunidae""","""Ptychognathus""",NA,"""Ptychognathus ishii""","""ishii""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",444812,exact,Checked by Taxonomic Editor,accepted,Ptychognathus ishii,"T Sakai, 1939",444812,Ptychognathus ishii,"T Sakai, 1939",Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Ptychognathus,,ishii,,0,1,0,0,,not marine,,fuzzyWORMS,,
