"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","ScientificName","taxonomicStatus","taxonRank","type","authorship","source"
"366913",0,"Malacostraca","Decapoda","Paguridae","Tomopaguropsis",NA,"miyakei",NA,"Tomopaguropsis miyakei","accepted","Species","accepted","McLaughlin, 1997","WoRMS"
"366914",0,"Malacostraca","Decapoda","Paguridae","Tomopaguropsis",NA,"problematica",NA,"Tomopaguropsis problematica","accepted","Species","accepted","(A. Milne-Edwards & Bouvier, 1893)","WoRMS"
"1058773",0,"Malacostraca","Decapoda","Paguridae","Tomopaguropsis",NA,"rahayuae",NA,"Tomopaguropsis rahayuae","accepted","Species","accepted","Jung, Lemaitre & W Kim, 2017","WoRMS"
"366951",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"chacei",NA,"Tomopagurus chacei","accepted","Species","accepted","(Wass, 1963)","WoRMS"
"366952",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"cokeri",NA,"Tomopagurus cokeri","accepted","Species","accepted","(Hay, 1917)","WoRMS"
"366953",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"cubensis",NA,"Tomopagurus cubensis","accepted","Species","accepted","(Wass, 1963)","WoRMS"
"366954",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"maclaughlinae",NA,"Tomopagurus maclaughlinae","accepted","Species","accepted","Haig, 1976","WoRMS"
"366955",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"merimaculosus",NA,"Tomopagurus merimaculosus","accepted","Species","accepted","(Glassell, 1937)","WoRMS"
"366956",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"purpuratus",NA,"Tomopagurus purpuratus","accepted","Species","accepted","(Benedict, 1892)","WoRMS"
"366957",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"rubropunctatus",NA,"Tomopagurus rubropunctatus","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1893","WoRMS"
"366958",0,"Malacostraca","Decapoda","Paguridae","Tomopagurus",NA,"wassi",NA,"Tomopagurus wassi","accepted","Species","accepted","McLaughlin, 1981","WoRMS"
"597485",0,"Malacostraca","Decapoda","Paguridae","Trichopagurus",NA,"asper",NA,"Trichopagurus asper","accepted","Species","accepted","Komai & Poupin, 2012","WoRMS"
"366949",0,"Malacostraca","Decapoda","Paguridae","Trichopagurus",NA,"macrochela",NA,"Trichopagurus macrochela","accepted","Species","accepted","Komai & Osawa, 2005","WoRMS"
"739563",0,"Malacostraca","Decapoda","Paguridae","Trichopagurus",NA,"tenuidactylus",NA,"Trichopagurus tenuidactylus","accepted","Species","accepted","Komai, 2013","WoRMS"
"366948",0,"Malacostraca","Decapoda","Paguridae","Trichopagurus",NA,"trichophthalmus",NA,"Trichopagurus trichophthalmus","accepted","Species","accepted","(Forest, 1954)","WoRMS"
"366960",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"albatrossae",NA,"Turleania albatrossae","accepted","Species","accepted","(McLaughlin & Haig, 1996)","WoRMS"
"366962",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"balli",NA,"Turleania balli","accepted","Species","accepted","(McLaughlin & Haig, 1996)","WoRMS"
"366961",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"boucheti",NA,"Turleania boucheti","accepted","Species","accepted","McLaughlin, 2007","WoRMS"
"366963",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"multispina",NA,"Turleania multispina","accepted","Species","accepted","McLaughlin, 1997","WoRMS"
"1454804",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"rubriguttatus",NA,"Turleania rubriguttatus","accepted","Species","accepted","Komai, 2020","WoRMS"
"366964",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"saliens",NA,"Turleania saliens","accepted","Species","accepted","Osawa & Fujita, 2008","WoRMS"
"366965",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"senticosa",NA,"Turleania senticosa","accepted","Species","accepted","(McLaughlin & Haig, 1996)","WoRMS"
"366966",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"sibogae",NA,"Turleania sibogae","accepted","Species","accepted","(McLaughlin & Haig, 1996)","WoRMS"
"366968",0,"Malacostraca","Decapoda","Paguridae","Turleania",NA,"tenebrosa",NA,"Turleania tenebrosa","accepted","Species","accepted","Osawa & Fujita, 2008","WoRMS"
"1543984",0,"Malacostraca","Decapoda","Paguridae","Vounopagurus",NA,"kaikata",NA,"Vounopagurus kaikata","accepted","Species","accepted","(Komai, 2020)","WoRMS"
"368010",0,"Malacostraca","Decapoda","Parapaguridae","Bivalvopagurus",NA,"sinensis",NA,"Bivalvopagurus sinensis","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368019",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"africanus",NA,"Oncopagurus africanus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"107243",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"bicristatus",NA,"Oncopagurus bicristatus","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"826552",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"bifidus",NA,"Oncopagurus bifidus","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"826553",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"brevis",NA,"Oncopagurus brevis","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"368020",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"cidaris",NA,"Oncopagurus cidaris","accepted","Species","accepted","Lemaitre, 1996","WoRMS"
"368021",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"conicus",NA,"Oncopagurus conicus","accepted","Species","accepted","Lemaitre, 2006","WoRMS"
"826554",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"crusoei",NA,"Oncopagurus crusoei","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"876087",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"curvispina",NA,"Oncopagurus curvispina","accepted","Species","accepted","(de Saint Laurent, 1974)","WoRMS"
"826555",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"elevatus",NA,"Oncopagurus elevatus","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"826556",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"elongatus",NA,"Oncopagurus elongatus","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"368022",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"glebosus",NA,"Oncopagurus glebosus","accepted","Species","accepted","Lemaitre, 1997","WoRMS"
"368023",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"gracilis",NA,"Oncopagurus gracilis","accepted","Species","accepted","(Henderson, 1888)","WoRMS"
"368024",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"haigae",NA,"Oncopagurus haigae","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368025",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"indicus",NA,"Oncopagurus indicus","accepted","Species","accepted","(Alcock, 1905)","WoRMS"
"368026",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"minutus",NA,"Oncopagurus minutus","accepted","Species","accepted","(Henderson, 1896)","WoRMS"
"368032",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"mironovi",NA,"Oncopagurus mironovi","accepted","Species","accepted","Zhadan, 1997","WoRMS"
"368033",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"monstrosus",NA,"Oncopagurus monstrosus","accepted","Species","accepted","(Alcock, 1894)","WoRMS"
"368034",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"oimos",NA,"Oncopagurus oimos","accepted","Species","accepted","Lemaitre, 1998","WoRMS"
"368035",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"orientalis",NA,"Oncopagurus orientalis","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"826557",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"petilus",NA,"Oncopagurus petilus","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"826558",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"pollicis",NA,"Oncopagurus pollicis","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"826559",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"rossanae",NA,"Oncopagurus rossanae","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"826560",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"spiniartus",NA,"Oncopagurus spiniartus","accepted","Species","accepted","Lemaitre, 2014","WoRMS"
"368036",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"stockmani",NA,"Oncopagurus stockmani","accepted","Species","accepted","Zhadan, 1997","WoRMS"
"368037",0,"Malacostraca","Decapoda","Parapaguridae","Oncopagurus",NA,"tuamotu",NA,"Oncopagurus tuamotu","accepted","Species","accepted","(Lemaitre, 1994)","WoRMS"
"368038",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"acutus",NA,"Paragiopagurus acutus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"992845",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"atkinsonae",NA,"Paragiopagurus atkinsonae","accepted","Species","accepted","Landschoff & Lemaitre, 2017","WoRMS"
"368039",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"bicarinatus",NA,"Paragiopagurus bicarinatus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368040",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"boletifer",NA,"Paragiopagurus boletifer","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368041",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"bougainvillei",NA,"Paragiopagurus bougainvillei","accepted","Species","accepted","(Lemaitre, 1994)","WoRMS"
"368043",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"diogenes",NA,"Paragiopagurus diogenes","accepted","Species","accepted","(Whitelegge, 1900)","WoRMS"
"368044",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"fasciatus",NA,"Paragiopagurus fasciatus","accepted","Species","accepted","Lemaitre & Poupin, 2003","WoRMS"
"368045",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"hirsutus",NA,"Paragiopagurus hirsutus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368046",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"hobbiti",NA,"Paragiopagurus hobbiti","accepted","Species","accepted","(Macpherson, 1983)","WoRMS"
"368047",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"insolitus",NA,"Paragiopagurus insolitus","accepted","Species","accepted","Lemaitre, 1997","WoRMS"
"743547",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"laperousei",NA,"Paragiopagurus laperousei","accepted","Species","accepted","Lemaitre, 2013","WoRMS"
"368048",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"macrocerus",NA,"Paragiopagurus macrocerus","accepted","Species","accepted","(Forest, 1955)","WoRMS"
"743548",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"orthotenes",NA,"Paragiopagurus orthotenes","accepted","Species","accepted","Lemaitre, 2013","WoRMS"
"743549",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"oxychelos",NA,"Paragiopagurus oxychelos","accepted","Species","accepted","Lemaitre, 2013","WoRMS"
"368049",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"pacificus",NA,"Paragiopagurus pacificus","accepted","Species","accepted","(Edmondson, 1925)","WoRMS"
"368050",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"pilimanus",NA,"Paragiopagurus pilimanus","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"368051",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"rugosus",NA,"Paragiopagurus rugosus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"107244",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"ruticheles",NA,"Paragiopagurus ruticheles","accepted","Species","accepted","(A. Milne-Edwards, 1891)","WoRMS"
"368052",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"schnauzer",NA,"Paragiopagurus schnauzer","accepted","Species","accepted","Lemaitre, 2006","WoRMS"
"744676",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"sculptochela",NA,"Paragiopagurus sculptochela","accepted","Species","accepted","(Zarenkov, 1990)","WoRMS"
"743550",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"trilineatus",NA,"Paragiopagurus trilineatus","accepted","Species","accepted","Lemaitre, 2013","WoRMS"
"368053",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"tuberculosus",NA,"Paragiopagurus tuberculosus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"743551",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"umbonatus",NA,"Paragiopagurus umbonatus","accepted","Species","accepted","Lemaitre, 2013","WoRMS"
"368055",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"ventilatus",NA,"Paragiopagurus ventilatus","accepted","Species","accepted","Lemaitre, 2004","WoRMS"
"368054",0,"Malacostraca","Decapoda","Parapaguridae","Paragiopagurus",NA,"wallisi",NA,"Paragiopagurus wallisi","accepted","Species","accepted","(Lemaitre, 1994)","WoRMS"
"107245",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"abyssorum",NA,"Parapagurus abyssorum","accepted","Species","accepted","(Filhol, 1885)","WoRMS"
"107246",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"alaminos",NA,"Parapagurus alaminos","accepted","Species","accepted","Lemaitre, 1986","WoRMS"
"368056",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"andreui",NA,"Parapagurus andreui","accepted","Species","accepted","Macpherson, 1984","WoRMS"
"368057",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"benedicti",NA,"Parapagurus benedicti","accepted","Species","accepted","de Saint Laurent, 1972","WoRMS"
"246379",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"bouvieri",NA,"Parapagurus bouvieri","accepted","Species","accepted","Stebbing, 1910","WoRMS"
"368058",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"foraminosus",NA,"Parapagurus foraminosus","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368059",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"furici",NA,"Parapagurus furici","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368060",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"holthuisi",NA,"Parapagurus holthuisi","accepted","Species","accepted","Lemaitre, 1989","WoRMS"
"368061",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"janetae",NA,"Parapagurus janetae","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368062",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"latimanus",NA,"Parapagurus latimanus","accepted","Species","accepted","Henderson, 1888","WoRMS"
"368063",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"microps",NA,"Parapagurus microps","accepted","Species","accepted","de Saint Laurent, 1972","WoRMS"
"107247",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"nudus",NA,"Parapagurus nudus","accepted","Species","accepted","(A. Milne-Edwards, 1891)","WoRMS"
"107248",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"pilosimanus",NA,"Parapagurus pilosimanus","accepted","Species","accepted","Smith, 1879","WoRMS"
"368064",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"richeri",NA,"Parapagurus richeri","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368065",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"saintlaurentae",NA,"Parapagurus saintlaurentae","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368066",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"stenorhinus",NA,"Parapagurus stenorhinus","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368067",0,"Malacostraca","Decapoda","Parapaguridae","Parapagurus",NA,"wolffi",NA,"Parapagurus wolffi","accepted","Species","accepted","Lemaitre, 1999","WoRMS"
"368012",0,"Malacostraca","Decapoda","Parapaguridae","Probeebei",NA,"mirabilis",NA,"Probeebei mirabilis","accepted","Species","accepted","Boone, 1926","WoRMS"
"368069",0,"Malacostraca","Decapoda","Parapaguridae","Strobopagurus",NA,"breviacus",NA,"Strobopagurus breviacus","accepted","Species","accepted","Lemaitre, 2004","WoRMS"
"107249",0,"Malacostraca","Decapoda","Parapaguridae","Strobopagurus",NA,"gracilipes",NA,"Strobopagurus gracilipes","accepted","Species","accepted","(A. Milne-Edwards, 1891)","WoRMS"
"368068",0,"Malacostraca","Decapoda","Parapaguridae","Strobopagurus",NA,"sibogae",NA,"Strobopagurus sibogae","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"107250",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"acinops",NA,"Sympagurus acinops","accepted","Species","accepted","Lemaitre, 1989","WoRMS"
"368070",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"affinis",NA,"Sympagurus affinis","accepted","Species","accepted","(Henderson, 1888)","WoRMS"
"368071",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"andersoni",NA,"Sympagurus andersoni","accepted","Species","accepted","(Henderson, 1896)","WoRMS"
"368072",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"aurantium",NA,"Sympagurus aurantium","accepted","Species","accepted","Lemaitre, 2004","WoRMS"
"368073",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"brevipes",NA,"Sympagurus brevipes","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368075",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"burkenroadi",NA,"Sympagurus burkenroadi","accepted","Species","accepted","EF Thompson, 1943","WoRMS"
"368074",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"chani",NA,"Sympagurus chani","accepted","Species","accepted","Lemaitre, 2004","WoRMS"
"246465",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"dimorphus",NA,"Sympagurus dimorphus","accepted","Species","accepted","(Studer, 1883)","WoRMS"
"368076",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"dofleini",NA,"Sympagurus dofleini","accepted","Species","accepted","(Balss, 1912)","WoRMS"
"368077",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"pictus",NA,"Sympagurus pictus","accepted","Species","accepted","SI Smith, 1883","WoRMS"
"368078",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"planimanus",NA,"Sympagurus planimanus","accepted","Species","accepted","(de Saint Laurent, 1972)","WoRMS"
"368079",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"poupini",NA,"Sympagurus poupini","accepted","Species","accepted","Lemaitre, 1994","WoRMS"
"368080",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"soela",NA,"Sympagurus soela","accepted","Species","accepted","Lemaitre, 1996","WoRMS"
"368081",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"spinimanus",NA,"Sympagurus spinimanus","accepted","Species","accepted","(Balss, 1911)","WoRMS"
"368082",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"symmetricus",NA,"Sympagurus symmetricus","accepted","Species","accepted","Lemaitre, 2004","WoRMS"
"368083",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"trispinosus",NA,"Sympagurus trispinosus","accepted","Species","accepted","(Balss, 1911)","WoRMS"
"368084",0,"Malacostraca","Decapoda","Parapaguridae","Sympagurus",NA,"villosus",NA,"Sympagurus villosus","accepted","Species","accepted","Lemaitre, 1996","WoRMS"
"368014",0,"Malacostraca","Decapoda","Parapaguridae","Tsunogaipagurus",NA,"chuni",NA,"Tsunogaipagurus chuni","accepted","Species","accepted","(Balss, 1911)","WoRMS"
"368016",0,"Malacostraca","Decapoda","Parapaguridae","Tylaspis",NA,"anomala",NA,"Tylaspis anomala","accepted","Species","accepted","Henderson in Tizard, Moseley, Buchanan & Murray, 1885","WoRMS"
"368018",0,"Malacostraca","Decapoda","Parapaguridae","Typhlopagurus",NA,"foresti",NA,"Typhlopagurus foresti","accepted","Species","accepted","de Saint Laurent, 1972","WoRMS"
"410086",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"kikuchii",NA,"Aliaporcellana kikuchii","accepted","Species","accepted","Nakasone & Miyake, 1969","WoRMS"
"410085",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"pygmaea",NA,"Aliaporcellana pygmaea","accepted","Species","accepted","(de Man, 1902)","WoRMS"
"1289279",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"spongicola",NA,"Aliaporcellana spongicola","accepted","Species","accepted","Hiller & Werding, 2018","WoRMS"
"410084",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"suluensis",NA,"Aliaporcellana suluensis","accepted","Species","accepted","(Dana, 1852)","WoRMS"
"576830",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"taiwanensis",NA,"Aliaporcellana taiwanensis","accepted","Species","accepted","Dong, Li & Chan, 2011","WoRMS"
"410087",0,"Malacostraca","Decapoda","Porcellanidae","Aliaporcellana",NA,"telestophila",NA,"Aliaporcellana telestophila","accepted","Species","accepted","(D.S. Johnson, 1958)","WoRMS"
"425811",0,"Malacostraca","Decapoda","Porcellanidae","Allopetrolisthes",NA,"angulosus",NA,"Allopetrolisthes angulosus","accepted","Species","accepted","(Guérin, 1835)","WoRMS"
"425812",0,"Malacostraca","Decapoda","Porcellanidae","Allopetrolisthes",NA,"punctatus",NA,"Allopetrolisthes punctatus","accepted","Species","accepted","(Guérin, 1835)","WoRMS"
"425813",0,"Malacostraca","Decapoda","Porcellanidae","Allopetrolisthes",NA,"spinifrons",NA,"Allopetrolisthes spinifrons","accepted","Species","accepted","(H Milne Edwards, 1837 [in H Milne Edwards, 1837-1840])","WoRMS"
"410098",0,"Malacostraca","Decapoda","Porcellanidae","Ancylocheles",NA,"gravelei",NA,"Ancylocheles gravelei","accepted","Species","accepted","(Sankolli, 1963)","WoRMS"
"1023692",0,"Malacostraca","Decapoda","Porcellanidae","Ancylocheles",NA,"peterngi",NA,"Ancylocheles peterngi","accepted","Species","accepted","Trivedi, Osawa & Vachhrajani, 2017","WoRMS"
"410096",0,"Malacostraca","Decapoda","Porcellanidae","Capilliporcellana",NA,"murakamii",NA,"Capilliporcellana murakamii","accepted","Species","accepted","(Miyake, 1942)","WoRMS"
"410097",0,"Malacostraca","Decapoda","Porcellanidae","Capilliporcellana",NA,"wolffi",NA,"Capilliporcellana wolffi","accepted","Species","accepted","Haig, 1981","WoRMS"
"425807",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"diffractus",NA,"Clastotoechus diffractus","accepted","Species","accepted","(Haig, 1957)","WoRMS"
"425808",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"gorgonensis",NA,"Clastotoechus gorgonensis","accepted","Species","accepted","Werding & Haig, 1983","WoRMS"
"425809",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"hickmani",NA,"Clastotoechus hickmani","accepted","Species","accepted","Harvey, 1999","WoRMS"
"425810",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"lasios",NA,"Clastotoechus lasios","accepted","Species","accepted","Harvey, 1999","WoRMS"
"421862",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"nodosus",NA,"Clastotoechus nodosus","accepted","Species","accepted","(Streets, 1872)","WoRMS"
"425806",0,"Malacostraca","Decapoda","Porcellanidae","Clastotoechus",NA,"vanderhorsti",NA,"Clastotoechus vanderhorsti","accepted","Species","accepted","(Schmitt, 1924)","WoRMS"
"410095",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"lobatus",NA,"Enosteoides lobatus","accepted","Species","accepted","Osawa, 2009","WoRMS"
"410093",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"melissa",NA,"Enosteoides melissa","accepted","Species","accepted","(Miyake, 1942)","WoRMS"
"410092",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"ornatus",NA,"Enosteoides ornatus","accepted","Species","accepted","(Stimpson, 1858)","WoRMS"
"410094",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"palauensis",NA,"Enosteoides palauensis","accepted","Species","accepted","(Nakasone & Miyake, 1968)","WoRMS"
"767159",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"philippinensis",NA,"Enosteoides philippinensis","accepted","Species","accepted","Dolorosa & Werding, 2014","WoRMS"
"886705",0,"Malacostraca","Decapoda","Porcellanidae","Enosteoides",NA,"turkayi",NA,"Enosteoides turkayi","accepted","Species","accepted","Osawa, 2016","WoRMS"
"425814",0,"Malacostraca","Decapoda","Porcellanidae","Euceramus",NA,"panatelus",NA,"Euceramus panatelus","accepted","Species","accepted","Glassell, 1938","WoRMS"
"421863",0,"Malacostraca","Decapoda","Porcellanidae","Euceramus",NA,"praelongus",NA,"Euceramus praelongus","accepted","Species","accepted","Stimpson, 1860","WoRMS"
"425815",0,"Malacostraca","Decapoda","Porcellanidae","Euceramus",NA,"transversilineatus",NA,"Euceramus transversilineatus","accepted","Species","accepted","(Lockington, 1878)","WoRMS"
"410099",0,"Malacostraca","Decapoda","Porcellanidae","Eulenaios",NA,"cometes",NA,"Eulenaios cometes","accepted","Species","accepted","(Walker, 1887)","WoRMS"
"410100",0,"Malacostraca","Decapoda","Porcellanidae","Heteropolyonyx",NA,"biforma",NA,"Heteropolyonyx biforma","accepted","Species","accepted","Osawa, 2001","WoRMS"
"425816",0,"Malacostraca","Decapoda","Porcellanidae","Heteroporcellana",NA,"corbicola",NA,"Heteroporcellana corbicola","accepted","Species","accepted","(Haig, 1960)","WoRMS"
"425819",0,"Malacostraca","Decapoda","Porcellanidae","Liopetrolisthes",NA,"mitra",NA,"Liopetrolisthes mitra","accepted","Species","accepted","(Dana, 1852)","WoRMS"
"867626",0,"Malacostraca","Decapoda","Porcellanidae","Liopetrolisthes",NA,"patagonicus",NA,"Liopetrolisthes patagonicus","accepted","Species","accepted","(Cunningham, 1871)","WoRMS"
"816890",0,"Malacostraca","Decapoda","Porcellanidae","Lissoporcellana",NA,"demani",NA,"Lissoporcellana demani","accepted","Species","accepted","D Dong & Li, 2014","WoRMS"
"410108",0,"Malacostraca","Decapoda","Porcellanidae","Lissoporcellana",NA,"flagellicola",NA,"Lissoporcellana flagellicola","accepted","Species","accepted","Osawa & Fujita, 2005","WoRMS"
